split_A,image_A,split_B,image_B,hamming_distance
train,02766.jpg,test,00664.jpg,2
train,02766.jpg,test,01823.jpg,2
train,02766.jpg,test,01832.jpg,2
train,02767.jpg,val,01382.jpg,2
train,02767.jpg,val,01386.jpg,2
train,02767.jpg,val,01410.jpg,2
train,02767.jpg,val,01417.jpg,2
train,02767.jpg,test,01827.jpg,2
train,02768.jpg,val,01382.jpg,2
train,02768.jpg,val,01386.jpg,2
train,02768.jpg,val,01410.jpg,2
train,02768.jpg,val,01417.jpg,2
train,02768.jpg,test,01827.jpg,2
train,02769.jpg,val,01383.jpg,2
train,02769.jpg,val,01386.jpg,2
train,02769.jpg,val,01410.jpg,2
train,02769.jpg,val,01416.jpg,2
train,02769.jpg,val,01417.jpg,2
train,02769.jpg,test,00657.jpg,2
train,02769.jpg,test,00658.jpg,2
train,02769.jpg,test,01824.jpg,2
train,02769.jpg,test,01825.jpg,2
train,02769.jpg,test,01827.jpg,2
train,02770.jpg,val,01391.jpg,2
train,02770.jpg,val,01392.jpg,2
train,02770.jpg,test,00656.jpg,2
train,02770.jpg,test,00664.jpg,2
train,02770.jpg,test,01823.jpg,2
train,02770.jpg,test,01832.jpg,2
train,02771.jpg,val,01383.jpg,2
train,02771.jpg,val,01393.jpg,2
train,02771.jpg,val,01410.jpg,2
train,02771.jpg,val,01417.jpg,2
train,02771.jpg,test,00657.jpg,2
train,02771.jpg,test,00658.jpg,2
train,02771.jpg,test,01824.jpg,2
train,02771.jpg,test,01825.jpg,2
train,02772.jpg,val,01388.jpg,2
train,02772.jpg,val,01389.jpg,2
train,02773.jpg,val,01386.jpg,2
train,02773.jpg,val,01396.jpg,2
train,02773.jpg,val,01399.jpg,2
train,02773.jpg,val,01411.jpg,2
train,02773.jpg,val,01417.jpg,2
train,02773.jpg,test,00660.jpg,2
train,02773.jpg,test,01827.jpg,2
train,02773.jpg,test,01828.jpg,2
train,02774.jpg,val,01399.jpg,2
train,02774.jpg,test,00660.jpg,2
train,02774.jpg,test,01828.jpg,2
train,02775.jpg,val,01399.jpg,2
train,02775.jpg,test,00660.jpg,2
train,02775.jpg,test,01828.jpg,2
train,02776.jpg,val,01386.jpg,2
train,02776.jpg,val,01396.jpg,2
train,02776.jpg,val,01399.jpg,2
train,02776.jpg,val,01411.jpg,2
train,02776.jpg,val,01417.jpg,2
train,02776.jpg,test,00660.jpg,2
train,02776.jpg,test,01827.jpg,2
train,02776.jpg,test,01828.jpg,2
train,02777.jpg,val,01387.jpg,2
train,02777.jpg,val,01389.jpg,2
train,02777.jpg,val,01390.jpg,2
train,02778.jpg,val,01388.jpg,2
train,02778.jpg,val,01390.jpg,2
train,02779.jpg,val,01390.jpg,2
train,02779.jpg,val,01391.jpg,2
train,02780.jpg,val,01383.jpg,2
train,02780.jpg,val,01386.jpg,2
train,02780.jpg,val,01410.jpg,2
train,02780.jpg,val,01416.jpg,2
train,02780.jpg,val,01417.jpg,2
train,02780.jpg,test,00657.jpg,2
train,02780.jpg,test,00658.jpg,2
train,02780.jpg,test,01824.jpg,2
train,02780.jpg,test,01825.jpg,2
train,02780.jpg,test,01827.jpg,2
train,02781.jpg,val,01384.jpg,2
train,02781.jpg,val,01385.jpg,2
train,02781.jpg,val,01391.jpg,2
train,02781.jpg,val,01392.jpg,2
train,02781.jpg,test,00659.jpg,2
train,02781.jpg,test,01826.jpg,2
train,02782.jpg,val,01384.jpg,2
train,02782.jpg,val,01385.jpg,2
train,02782.jpg,val,01391.jpg,2
train,02782.jpg,val,01392.jpg,2
train,02782.jpg,test,00659.jpg,2
train,02782.jpg,test,01826.jpg,2
train,02785.jpg,val,01384.jpg,2
train,02785.jpg,val,01385.jpg,2
train,02785.jpg,val,01394.jpg,2
train,02785.jpg,test,00659.jpg,2
train,02785.jpg,test,00664.jpg,2
train,02785.jpg,test,01826.jpg,2
train,02785.jpg,test,01832.jpg,2
train,02786.jpg,val,01393.jpg,2
train,02786.jpg,val,01410.jpg,2
train,02786.jpg,val,01417.jpg,2
train,02787.jpg,val,01386.jpg,2
train,02787.jpg,val,01393.jpg,2
train,02787.jpg,val,01417.jpg,2
train,02787.jpg,test,01827.jpg,2
train,02788.jpg,val,01393.jpg,2
train,02788.jpg,val,01405.jpg,2
train,02789.jpg,val,01404.jpg,2
train,02790.jpg,val,01396.jpg,2
train,02790.jpg,val,01402.jpg,2
train,02790.jpg,test,00660.jpg,2
train,02790.jpg,test,01828.jpg,2
train,02791.jpg,val,01379.jpg,2
train,02791.jpg,val,01381.jpg,2
train,02791.jpg,val,01389.jpg,2
train,02791.jpg,val,01397.jpg,2
train,02791.jpg,val,01401.jpg,2
train,02791.jpg,test,00665.jpg,2
train,02791.jpg,test,01833.jpg,2
train,02792.jpg,val,01396.jpg,2
train,02792.jpg,val,01399.jpg,2
train,02792.jpg,val,01411.jpg,2
train,02793.jpg,val,01397.jpg,2
train,02794.jpg,val,01408.jpg,2
train,02794.jpg,test,00661.jpg,2
train,02794.jpg,test,01829.jpg,2
train,02795.jpg,val,01398.jpg,2
train,02799.jpg,test,00663.jpg,2
train,02799.jpg,test,01831.jpg,2
train,02800.jpg,val,01394.jpg,2
train,02801.jpg,val,01396.jpg,2
train,02801.jpg,test,00660.jpg,2
train,02801.jpg,test,01828.jpg,2
train,02802.jpg,val,01394.jpg,2
train,02805.jpg,val,01386.jpg,2
train,02805.jpg,val,01393.jpg,2
train,02805.jpg,val,01410.jpg,2
train,02805.jpg,val,01411.jpg,2
train,02805.jpg,test,01827.jpg,2
train,02806.jpg,val,01384.jpg,2
train,02806.jpg,val,01385.jpg,2
train,02806.jpg,val,01394.jpg,2
train,02806.jpg,val,01401.jpg,2
train,02806.jpg,test,00659.jpg,2
train,02806.jpg,test,00664.jpg,2
train,02806.jpg,test,00665.jpg,2
train,02806.jpg,test,01826.jpg,2
train,02806.jpg,test,01832.jpg,2
train,02806.jpg,test,01833.jpg,2
train,02807.jpg,val,01405.jpg,2
train,02807.jpg,val,01411.jpg,2
train,02807.jpg,test,00660.jpg,2
train,02807.jpg,test,01828.jpg,2
train,02808.jpg,val,01393.jpg,2
train,02808.jpg,val,01405.jpg,2
train,02808.jpg,val,01411.jpg,2
train,02809.jpg,val,01399.jpg,2
train,02809.jpg,val,01405.jpg,2
train,02809.jpg,val,01411.jpg,2
train,02809.jpg,test,00660.jpg,2
train,02809.jpg,test,01828.jpg,2
train,02810.jpg,val,01406.jpg,2
train,02812.jpg,val,01407.jpg,2
train,02813.jpg,val,01408.jpg,2
train,02816.jpg,val,01383.jpg,2
train,02816.jpg,val,01386.jpg,2
train,02816.jpg,val,01393.jpg,2
train,02816.jpg,val,01417.jpg,2
train,02816.jpg,test,00657.jpg,2
train,02816.jpg,test,00658.jpg,2
train,02816.jpg,test,01824.jpg,2
train,02816.jpg,test,01825.jpg,2
train,02816.jpg,test,01827.jpg,2
train,02817.jpg,val,01384.jpg,2
train,02817.jpg,val,01385.jpg,2
train,02817.jpg,val,01409.jpg,2
train,02817.jpg,test,00659.jpg,2
train,02817.jpg,test,00664.jpg,2
train,02817.jpg,test,01826.jpg,2
train,02817.jpg,test,01832.jpg,2
train,02818.jpg,val,01410.jpg,2
train,02819.jpg,val,01383.jpg,2
train,02819.jpg,val,01410.jpg,2
train,02819.jpg,test,00657.jpg,2
train,02819.jpg,test,00658.jpg,2
train,02819.jpg,test,01824.jpg,2
train,02819.jpg,test,01825.jpg,2
train,02820.jpg,val,01387.jpg,2
train,02820.jpg,val,01403.jpg,2
train,02821.jpg,val,01380.jpg,2
train,02821.jpg,val,01405.jpg,2
train,02821.jpg,val,01411.jpg,2
train,02821.jpg,val,01412.jpg,2
train,02821.jpg,test,00660.jpg,2
train,02821.jpg,test,01828.jpg,2
train,02822.jpg,val,01380.jpg,2
train,02822.jpg,val,01405.jpg,2
train,02822.jpg,val,01411.jpg,2
train,02822.jpg,val,01412.jpg,2
train,02822.jpg,test,00660.jpg,2
train,02822.jpg,test,01828.jpg,2
train,02823.jpg,val,01397.jpg,2
train,02823.jpg,val,01403.jpg,2
train,02825.jpg,test,01835.jpg,2
train,02826.jpg,test,01835.jpg,2
train,02827.jpg,val,01414.jpg,2
train,02827.jpg,test,01836.jpg,2
train,02828.jpg,val,01415.jpg,2
train,02829.jpg,val,01394.jpg,2
train,02830.jpg,val,01416.jpg,2
train,02831.jpg,val,01416.jpg,2
train,02831.jpg,val,01417.jpg,2
train,02832.jpg,val,01397.jpg,2
train,02832.jpg,val,01401.jpg,2
train,02832.jpg,test,00665.jpg,2
train,02832.jpg,test,01833.jpg,2
train,02835.jpg,val,01418.jpg,2
train,02836.jpg,val,01418.jpg,2
train,02837.jpg,val,01420.jpg,2
train,02838.jpg,val,01420.jpg,2
train,02840.jpg,val,01420.jpg,2
train,02841.jpg,val,01421.jpg,2
train,02842.jpg,val,01420.jpg,2
train,02843.jpg,val,01423.jpg,2
train,02843.jpg,val,01424.jpg,2
train,02845.jpg,val,01423.jpg,2
train,02845.jpg,val,01424.jpg,2
train,02846.jpg,val,01423.jpg,2
train,02846.jpg,val,01424.jpg,2
train,02847.jpg,val,01423.jpg,2
train,02847.jpg,val,01424.jpg,2
train,02850.jpg,val,01426.jpg,2
train,02850.jpg,test,00668.jpg,2
train,02850.jpg,test,01838.jpg,2
train,02851.jpg,val,01426.jpg,2
train,02854.jpg,val,01427.jpg,2
train,02854.jpg,val,01437.jpg,2
train,02854.jpg,test,00670.jpg,2
train,02854.jpg,test,01840.jpg,2
train,02855.jpg,val,01428.jpg,2
train,02856.jpg,val,01429.jpg,2
train,02856.jpg,val,01430.jpg,2
train,02856.jpg,val,01432.jpg,2
train,02856.jpg,test,01841.jpg,2
train,02857.jpg,val,01429.jpg,2
train,02857.jpg,val,01432.jpg,2
train,02857.jpg,test,01841.jpg,2
train,02858.jpg,val,01430.jpg,2
train,02860.jpg,val,01430.jpg,2
train,02861.jpg,val,01429.jpg,2
train,02861.jpg,val,01432.jpg,2
train,02861.jpg,test,01841.jpg,2
train,02863.jpg,val,01434.jpg,2
train,02863.jpg,val,01438.jpg,2
train,02864.jpg,val,01434.jpg,2
train,02864.jpg,val,01435.jpg,2
train,02864.jpg,val,01438.jpg,2
train,02865.jpg,val,01430.jpg,2
train,02865.jpg,val,01433.jpg,2
train,02866.jpg,val,01430.jpg,2
train,02866.jpg,val,01433.jpg,2
train,02867.jpg,val,01434.jpg,2
train,02867.jpg,val,01435.jpg,2
train,02868.jpg,val,01433.jpg,2
train,02870.jpg,val,01436.jpg,2
train,02873.jpg,val,01434.jpg,2
train,02873.jpg,val,01437.jpg,2
train,02874.jpg,val,01437.jpg,2
train,02874.jpg,val,01438.jpg,2
train,02875.jpg,val,01438.jpg,2
train,02876.jpg,val,01438.jpg,2
train,02880.jpg,val,01442.jpg,2
train,02881.jpg,test,00673.jpg,2
train,02881.jpg,test,01844.jpg,2
train,02882.jpg,val,01442.jpg,2
train,02886.jpg,val,01443.jpg,2
train,02887.jpg,val,01443.jpg,2
train,02888.jpg,val,01443.jpg,2
train,02889.jpg,val,01443.jpg,2
train,02890.jpg,val,01443.jpg,2
train,02891.jpg,val,01443.jpg,2
train,02892.jpg,val,01443.jpg,2
train,02893.jpg,val,01443.jpg,2
train,02894.jpg,val,01443.jpg,2
train,02895.jpg,val,01452.jpg,2
train,02895.jpg,val,01458.jpg,2
train,02896.jpg,val,01459.jpg,2
train,02896.jpg,val,01460.jpg,2
train,02896.jpg,val,01461.jpg,2
train,02896.jpg,val,01462.jpg,2
train,02896.jpg,val,01463.jpg,2
train,02896.jpg,val,01465.jpg,2
train,02896.jpg,val,01466.jpg,2
train,02896.jpg,val,01468.jpg,2
train,02896.jpg,test,01851.jpg,2
train,02897.jpg,val,01459.jpg,2
train,02897.jpg,val,01460.jpg,2
train,02897.jpg,val,01461.jpg,2
train,02897.jpg,val,01462.jpg,2
train,02897.jpg,val,01463.jpg,2
train,02897.jpg,val,01465.jpg,2
train,02897.jpg,val,01466.jpg,2
train,02897.jpg,val,01468.jpg,2
train,02897.jpg,test,01851.jpg,2
train,02898.jpg,val,01452.jpg,2
train,02898.jpg,val,01458.jpg,2
train,02899.jpg,val,01459.jpg,2
train,02899.jpg,val,01460.jpg,2
train,02899.jpg,val,01461.jpg,2
train,02899.jpg,val,01462.jpg,2
train,02899.jpg,val,01463.jpg,2
train,02899.jpg,val,01465.jpg,2
train,02899.jpg,val,01466.jpg,2
train,02899.jpg,val,01468.jpg,2
train,02899.jpg,test,01851.jpg,2
train,02900.jpg,val,01452.jpg,2
train,02900.jpg,val,01458.jpg,2
train,02901.jpg,val,01452.jpg,2
train,02901.jpg,val,01458.jpg,2
train,02902.jpg,val,01452.jpg,2
train,02902.jpg,val,01458.jpg,2
train,02903.jpg,val,01452.jpg,2
train,02903.jpg,val,01458.jpg,2
train,02904.jpg,val,01452.jpg,2
train,02904.jpg,val,01458.jpg,2
train,02905.jpg,val,01452.jpg,2
train,02905.jpg,val,01458.jpg,2
train,02906.jpg,val,01459.jpg,2
train,02906.jpg,val,01460.jpg,2
train,02906.jpg,val,01461.jpg,2
train,02906.jpg,val,01462.jpg,2
train,02906.jpg,val,01463.jpg,2
train,02906.jpg,val,01465.jpg,2
train,02906.jpg,val,01466.jpg,2
train,02906.jpg,val,01468.jpg,2
train,02906.jpg,test,01851.jpg,2
train,02907.jpg,val,01459.jpg,2
train,02907.jpg,val,01460.jpg,2
train,02907.jpg,val,01461.jpg,2
train,02907.jpg,val,01462.jpg,2
train,02907.jpg,val,01463.jpg,2
train,02907.jpg,val,01465.jpg,2
train,02907.jpg,val,01466.jpg,2
train,02907.jpg,val,01468.jpg,2
train,02907.jpg,test,01851.jpg,2
train,02908.jpg,val,01459.jpg,2
train,02908.jpg,val,01460.jpg,2
train,02908.jpg,val,01461.jpg,2
train,02908.jpg,val,01462.jpg,2
train,02908.jpg,val,01463.jpg,2
train,02908.jpg,val,01465.jpg,2
train,02908.jpg,val,01466.jpg,2
train,02908.jpg,val,01468.jpg,2
train,02908.jpg,test,01851.jpg,2
train,02909.jpg,val,01459.jpg,2
train,02909.jpg,val,01460.jpg,2
train,02909.jpg,val,01461.jpg,2
train,02909.jpg,val,01462.jpg,2
train,02909.jpg,val,01463.jpg,2
train,02909.jpg,val,01465.jpg,2
train,02909.jpg,val,01466.jpg,2
train,02909.jpg,val,01468.jpg,2
train,02909.jpg,test,01851.jpg,2
train,02910.jpg,val,01452.jpg,2
train,02910.jpg,val,01458.jpg,2
train,02911.jpg,val,01452.jpg,2
train,02911.jpg,val,01458.jpg,2
train,02912.jpg,val,01452.jpg,2
train,02912.jpg,val,01458.jpg,2
train,02913.jpg,val,01449.jpg,2
train,02913.jpg,val,01451.jpg,2
train,02913.jpg,val,01454.jpg,2
train,02913.jpg,val,01455.jpg,2
train,02913.jpg,val,01457.jpg,2
train,02913.jpg,val,01467.jpg,2
train,02913.jpg,test,00677.jpg,2
train,02913.jpg,test,00679.jpg,2
train,02913.jpg,test,01849.jpg,2
train,02913.jpg,test,01853.jpg,2
train,02914.jpg,val,01459.jpg,2
train,02914.jpg,val,01460.jpg,2
train,02914.jpg,val,01461.jpg,2
train,02914.jpg,val,01462.jpg,2
train,02914.jpg,val,01463.jpg,2
train,02914.jpg,val,01465.jpg,2
train,02914.jpg,val,01466.jpg,2
train,02914.jpg,val,01468.jpg,2
train,02914.jpg,test,01851.jpg,2
train,02915.jpg,val,01450.jpg,2
train,02915.jpg,val,01452.jpg,2
train,02915.jpg,val,01453.jpg,2
train,02915.jpg,val,01456.jpg,2
train,02915.jpg,val,01464.jpg,2
train,02915.jpg,test,00675.jpg,2
train,02915.jpg,test,00676.jpg,2
train,02915.jpg,test,00678.jpg,2
train,02915.jpg,test,01847.jpg,2
train,02915.jpg,test,01848.jpg,2
train,02915.jpg,test,01850.jpg,2
train,02915.jpg,test,01852.jpg,2
train,02916.jpg,val,01450.jpg,2
train,02916.jpg,val,01452.jpg,2
train,02916.jpg,val,01453.jpg,2
train,02916.jpg,val,01456.jpg,2
train,02916.jpg,val,01464.jpg,2
train,02916.jpg,test,00675.jpg,2
train,02916.jpg,test,00676.jpg,2
train,02916.jpg,test,00678.jpg,2
train,02916.jpg,test,01847.jpg,2
train,02916.jpg,test,01848.jpg,2
train,02916.jpg,test,01850.jpg,2
train,02916.jpg,test,01852.jpg,2
train,02917.jpg,val,01449.jpg,2
train,02917.jpg,val,01451.jpg,2
train,02917.jpg,val,01454.jpg,2
train,02917.jpg,val,01455.jpg,2
train,02917.jpg,val,01457.jpg,2
train,02917.jpg,val,01467.jpg,2
train,02917.jpg,test,00677.jpg,2
train,02917.jpg,test,00679.jpg,2
train,02917.jpg,test,01849.jpg,2
train,02917.jpg,test,01853.jpg,2
train,02918.jpg,val,01449.jpg,2
train,02918.jpg,val,01451.jpg,2
train,02918.jpg,val,01454.jpg,2
train,02918.jpg,val,01455.jpg,2
train,02918.jpg,val,01457.jpg,2
train,02918.jpg,val,01467.jpg,2
train,02918.jpg,test,00677.jpg,2
train,02918.jpg,test,00679.jpg,2
train,02918.jpg,test,01849.jpg,2
train,02918.jpg,test,01853.jpg,2
train,02919.jpg,val,01449.jpg,2
train,02919.jpg,val,01451.jpg,2
train,02919.jpg,val,01454.jpg,2
train,02919.jpg,val,01455.jpg,2
train,02919.jpg,val,01457.jpg,2
train,02919.jpg,val,01467.jpg,2
train,02919.jpg,test,00677.jpg,2
train,02919.jpg,test,00679.jpg,2
train,02919.jpg,test,01849.jpg,2
train,02919.jpg,test,01853.jpg,2
train,02920.jpg,val,01449.jpg,2
train,02920.jpg,val,01451.jpg,2
train,02920.jpg,val,01454.jpg,2
train,02920.jpg,val,01455.jpg,2
train,02920.jpg,val,01457.jpg,2
train,02920.jpg,val,01467.jpg,2
train,02920.jpg,test,00677.jpg,2
train,02920.jpg,test,00679.jpg,2
train,02920.jpg,test,01849.jpg,2
train,02920.jpg,test,01853.jpg,2
train,02921.jpg,val,01449.jpg,2
train,02921.jpg,val,01451.jpg,2
train,02921.jpg,val,01454.jpg,2
train,02921.jpg,val,01455.jpg,2
train,02921.jpg,val,01457.jpg,2
train,02921.jpg,val,01467.jpg,2
train,02921.jpg,test,00677.jpg,2
train,02921.jpg,test,00679.jpg,2
train,02921.jpg,test,01849.jpg,2
train,02921.jpg,test,01853.jpg,2
train,02922.jpg,val,01450.jpg,2
train,02922.jpg,val,01452.jpg,2
train,02922.jpg,val,01453.jpg,2
train,02922.jpg,val,01456.jpg,2
train,02922.jpg,val,01464.jpg,2
train,02922.jpg,test,00675.jpg,2
train,02922.jpg,test,00676.jpg,2
train,02922.jpg,test,00678.jpg,2
train,02922.jpg,test,01847.jpg,2
train,02922.jpg,test,01848.jpg,2
train,02922.jpg,test,01850.jpg,2
train,02922.jpg,test,01852.jpg,2
train,02923.jpg,val,01449.jpg,2
train,02923.jpg,val,01451.jpg,2
train,02923.jpg,val,01454.jpg,2
train,02923.jpg,val,01455.jpg,2
train,02923.jpg,val,01457.jpg,2
train,02923.jpg,val,01467.jpg,2
train,02923.jpg,test,00677.jpg,2
train,02923.jpg,test,00679.jpg,2
train,02923.jpg,test,01849.jpg,2
train,02923.jpg,test,01853.jpg,2
train,02924.jpg,val,01449.jpg,2
train,02924.jpg,val,01451.jpg,2
train,02924.jpg,val,01454.jpg,2
train,02924.jpg,val,01455.jpg,2
train,02924.jpg,val,01457.jpg,2
train,02924.jpg,val,01467.jpg,2
train,02924.jpg,test,00677.jpg,2
train,02924.jpg,test,00679.jpg,2
train,02924.jpg,test,01849.jpg,2
train,02924.jpg,test,01853.jpg,2
train,02925.jpg,val,01452.jpg,2
train,02925.jpg,val,01458.jpg,2
train,02926.jpg,val,01452.jpg,2
train,02926.jpg,val,01458.jpg,2
train,02927.jpg,val,01449.jpg,2
train,02927.jpg,val,01451.jpg,2
train,02927.jpg,val,01454.jpg,2
train,02927.jpg,val,01455.jpg,2
train,02927.jpg,val,01457.jpg,2
train,02927.jpg,val,01467.jpg,2
train,02927.jpg,test,00677.jpg,2
train,02927.jpg,test,00679.jpg,2
train,02927.jpg,test,01849.jpg,2
train,02927.jpg,test,01853.jpg,2
train,02928.jpg,val,01452.jpg,2
train,02928.jpg,val,01458.jpg,2
train,02929.jpg,val,01452.jpg,2
train,02929.jpg,val,01458.jpg,2
train,02930.jpg,val,01452.jpg,2
train,02930.jpg,val,01458.jpg,2
train,02931.jpg,val,01449.jpg,2
train,02931.jpg,val,01451.jpg,2
train,02931.jpg,val,01454.jpg,2
train,02931.jpg,val,01455.jpg,2
train,02931.jpg,val,01457.jpg,2
train,02931.jpg,val,01467.jpg,2
train,02931.jpg,test,00677.jpg,2
train,02931.jpg,test,00679.jpg,2
train,02931.jpg,test,01849.jpg,2
train,02931.jpg,test,01853.jpg,2
train,02932.jpg,val,01450.jpg,2
train,02932.jpg,val,01452.jpg,2
train,02932.jpg,val,01453.jpg,2
train,02932.jpg,val,01456.jpg,2
train,02932.jpg,val,01464.jpg,2
train,02932.jpg,test,00675.jpg,2
train,02932.jpg,test,00676.jpg,2
train,02932.jpg,test,00678.jpg,2
train,02932.jpg,test,01847.jpg,2
train,02932.jpg,test,01848.jpg,2
train,02932.jpg,test,01850.jpg,2
train,02932.jpg,test,01852.jpg,2
train,02933.jpg,val,01450.jpg,2
train,02933.jpg,val,01452.jpg,2
train,02933.jpg,val,01453.jpg,2
train,02933.jpg,val,01456.jpg,2
train,02933.jpg,val,01464.jpg,2
train,02933.jpg,test,00675.jpg,2
train,02933.jpg,test,00676.jpg,2
train,02933.jpg,test,00678.jpg,2
train,02933.jpg,test,01847.jpg,2
train,02933.jpg,test,01848.jpg,2
train,02933.jpg,test,01850.jpg,2
train,02933.jpg,test,01852.jpg,2
train,02934.jpg,val,01459.jpg,2
train,02934.jpg,val,01460.jpg,2
train,02934.jpg,val,01461.jpg,2
train,02934.jpg,val,01462.jpg,2
train,02934.jpg,val,01463.jpg,2
train,02934.jpg,val,01465.jpg,2
train,02934.jpg,val,01466.jpg,2
train,02934.jpg,val,01468.jpg,2
train,02934.jpg,test,01851.jpg,2
train,02935.jpg,val,01470.jpg,2
train,02935.jpg,val,01471.jpg,2
train,02935.jpg,val,01474.jpg,2
train,02935.jpg,val,01475.jpg,2
train,02935.jpg,val,01476.jpg,2
train,02935.jpg,val,01479.jpg,2
train,02935.jpg,val,01482.jpg,2
train,02935.jpg,test,00680.jpg,2
train,02935.jpg,test,00681.jpg,2
train,02935.jpg,test,01854.jpg,2
train,02935.jpg,test,01855.jpg,2
train,02935.jpg,test,01856.jpg,2
train,02935.jpg,test,01861.jpg,2
train,02936.jpg,val,01476.jpg,2
train,02936.jpg,val,01479.jpg,2
train,02936.jpg,val,01482.jpg,2
train,02936.jpg,test,00681.jpg,2
train,02936.jpg,test,01855.jpg,2
train,02937.jpg,val,01472.jpg,2
train,02938.jpg,val,01476.jpg,2
train,02938.jpg,val,01479.jpg,2
train,02938.jpg,val,01482.jpg,2
train,02938.jpg,test,00681.jpg,2
train,02938.jpg,test,01855.jpg,2
train,02939.jpg,val,01476.jpg,2
train,02939.jpg,val,01479.jpg,2
train,02939.jpg,val,01482.jpg,2
train,02939.jpg,test,00681.jpg,2
train,02939.jpg,test,01855.jpg,2
train,02940.jpg,val,01476.jpg,2
train,02940.jpg,val,01479.jpg,2
train,02940.jpg,val,01482.jpg,2
train,02940.jpg,test,00681.jpg,2
train,02940.jpg,test,01855.jpg,2
train,02941.jpg,val,01476.jpg,2
train,02941.jpg,val,01479.jpg,2
train,02941.jpg,val,01482.jpg,2
train,02941.jpg,test,00681.jpg,2
train,02941.jpg,test,01855.jpg,2
train,02942.jpg,val,01476.jpg,2
train,02942.jpg,val,01479.jpg,2
train,02942.jpg,val,01482.jpg,2
train,02942.jpg,test,00681.jpg,2
train,02942.jpg,test,01855.jpg,2
train,02943.jpg,val,01476.jpg,2
train,02943.jpg,val,01479.jpg,2
train,02943.jpg,val,01482.jpg,2
train,02943.jpg,test,00681.jpg,2
train,02943.jpg,test,01855.jpg,2
train,02944.jpg,val,01472.jpg,2
train,02945.jpg,val,01476.jpg,2
train,02945.jpg,val,01479.jpg,2
train,02945.jpg,val,01482.jpg,2
train,02945.jpg,test,00681.jpg,2
train,02945.jpg,test,01855.jpg,2
train,02946.jpg,val,01476.jpg,2
train,02946.jpg,val,01479.jpg,2
train,02946.jpg,val,01482.jpg,2
train,02946.jpg,test,00681.jpg,2
train,02946.jpg,test,01855.jpg,2
train,02947.jpg,val,01476.jpg,2
train,02947.jpg,val,01479.jpg,2
train,02947.jpg,val,01482.jpg,2
train,02947.jpg,test,00681.jpg,2
train,02947.jpg,test,01855.jpg,2
train,02948.jpg,val,01469.jpg,2
train,02948.jpg,val,01473.jpg,2
train,02948.jpg,val,01477.jpg,2
train,02948.jpg,val,01478.jpg,2
train,02948.jpg,val,01480.jpg,2
train,02948.jpg,val,01481.jpg,2
train,02948.jpg,val,01483.jpg,2
train,02948.jpg,val,01484.jpg,2
train,02948.jpg,val,01485.jpg,2
train,02948.jpg,val,01486.jpg,2
train,02948.jpg,val,01487.jpg,2
train,02948.jpg,test,00682.jpg,2
train,02948.jpg,test,00683.jpg,2
train,02948.jpg,test,00684.jpg,2
train,02948.jpg,test,00685.jpg,2
train,02948.jpg,test,01857.jpg,2
train,02948.jpg,test,01858.jpg,2
train,02948.jpg,test,01859.jpg,2
train,02948.jpg,test,01860.jpg,2
train,02949.jpg,val,01476.jpg,2
train,02949.jpg,val,01479.jpg,2
train,02949.jpg,val,01482.jpg,2
train,02949.jpg,test,00681.jpg,2
train,02949.jpg,test,01855.jpg,2
train,02950.jpg,val,01472.jpg,2
train,02951.jpg,val,01472.jpg,2
train,02952.jpg,val,01472.jpg,2
train,02953.jpg,val,01472.jpg,2
train,02954.jpg,val,01472.jpg,2
train,02955.jpg,val,01470.jpg,2
train,02955.jpg,val,01471.jpg,2
train,02955.jpg,val,01474.jpg,2
train,02955.jpg,val,01475.jpg,2
train,02955.jpg,val,01479.jpg,2
train,02955.jpg,test,00680.jpg,2
train,02955.jpg,test,01854.jpg,2
train,02955.jpg,test,01856.jpg,2
train,02955.jpg,test,01861.jpg,2
train,02956.jpg,val,01469.jpg,2
train,02956.jpg,val,01473.jpg,2
train,02956.jpg,val,01477.jpg,2
train,02956.jpg,val,01478.jpg,2
train,02956.jpg,val,01480.jpg,2
train,02956.jpg,val,01481.jpg,2
train,02956.jpg,val,01483.jpg,2
train,02956.jpg,val,01484.jpg,2
train,02956.jpg,val,01485.jpg,2
train,02956.jpg,val,01486.jpg,2
train,02956.jpg,val,01487.jpg,2
train,02956.jpg,test,00682.jpg,2
train,02956.jpg,test,00683.jpg,2
train,02956.jpg,test,00684.jpg,2
train,02956.jpg,test,00685.jpg,2
train,02956.jpg,test,01857.jpg,2
train,02956.jpg,test,01858.jpg,2
train,02956.jpg,test,01859.jpg,2
train,02956.jpg,test,01860.jpg,2
train,02957.jpg,val,01472.jpg,2
train,02958.jpg,val,01472.jpg,2
train,02959.jpg,val,01472.jpg,2
train,02960.jpg,val,01472.jpg,2
train,02961.jpg,val,01472.jpg,2
train,02962.jpg,val,01472.jpg,2
train,02963.jpg,val,01472.jpg,2
train,02964.jpg,val,01472.jpg,2
train,02965.jpg,val,01472.jpg,2
train,02966.jpg,val,01472.jpg,2
train,02967.jpg,val,01476.jpg,2
train,02967.jpg,val,01479.jpg,2
train,02967.jpg,val,01482.jpg,2
train,02967.jpg,test,00681.jpg,2
train,02967.jpg,test,01855.jpg,2
train,02968.jpg,val,01470.jpg,2
train,02968.jpg,val,01471.jpg,2
train,02968.jpg,val,01474.jpg,2
train,02968.jpg,val,01475.jpg,2
train,02968.jpg,val,01476.jpg,2
